Grid_ID,Lat,Lon,All_Richness,Widespread_Richness,Intermediate_Richness,Restricted_Richness,Highly_restricted_Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,HII,MDE_Continent,MDE_Globe,TEMPWATER
15077,62.5159988,146.5,1,1,,,,Asia,63.40210417,333.5356944,-13.80665798,0.001890372,2.040207499,0.212432617,-2.455675039,120.0031944,1101,962.9340278,4.597986111,21.02,27.46,2.505591047
15078,62.5159988,147.5,6,6,,,,Asia,62.30771528,325.3161111,-12.88755584,0.018489071,6.235261371,-5.997640734,-2.312333605,111.3070833,872,858.2204861,8.834861111,21.42,27.67,2.694074775
15079,62.5159988,148.5,13,13,,,,Asia,58.9034097,340.8265278,-12.17544907,0.010239061,5.699809147,-0.706916307,-2.210776042,103.7360417,1141,911.8611111,6.871458333,21.32,27.41,2.397931428
15080,62.5159988,149.5,9,9,,,,Asia,52.91390276,358.7436806,-10.45529745,0.005661213,4.175200334,0.142522958,-2.147037327,113.1829861,1475,877.9461806,6.421875,20.9,27.18,2.536796788
15081,62.5159988,150.5,12,12,,,,Asia,53.44449996,346.9367361,-9.20016521,0.030553354,11.36124102,-9.833693808,-2.161625874,119.6516667,1058,541.8541667,9.579027778,21.47,27.17,3.164129544
15082,62.5159988,151.5,4,3,,1,,Asia,56.65794443,360.3338889,-10.39151736,0.01788826,5.736431374,-2.569162004,-2.170852422,123.7093056,982,587.3854167,7.319027778,19.84,25.49,3.122805253
15083,62.5159988,152.5,34,34,,,,Asia,60.00310415,354.0303472,-10.90910705,0.042414154,9.400427646,-10.45137191,-2.234521954,101.3545139,928,465.2986111,6.000486111,20.34,25.62,3.233320412
15084,62.5159988,153.5,4,4,,,,Asia,58.73574306,333.4620139,-10.71282609,0.020737101,5.993833274,-7.65626467,-2.329593218,93.75854167,1013,432.1684028,3.877152778,19.72,25.37,3.029023374
15086,62.5159988,155.5,14,12,1,,1,Asia,57.35637498,322.9544444,-11.8427471,0.000535187,0.856999985,0.00403151,-2.457174216,108.7993056,972,833.9861111,1.777777778,18.72,23.37,2.116181687
15088,62.5159988,157.5,2,2,,,,Asia,48.42856247,338.4865972,-10.95001736,0.002392131,2.914888531,0.014437878,-2.344811344,119.9920833,1289,937.203125,0.96,18.14,21.82,1.591118129
15090,62.5159988,159.5,4,4,,,,Asia,43.69573609,341.7330556,-8.160828994,0.000572917,0.805111463,0.004276696,-2.112244784,115.2959028,1231,486.6354167,0.107222222,17.16,20.49,2.201841374
15092,62.5159988,161.5,1,1,,,,Asia,43.59020127,361.031875,-7.193792248,0.009669375,9.991499978,0.044854216,-1.678888322,97.61326389,711,252.0572917,0,18.03,20.79,2.784012941
15093,62.5159988,162.5,3,3,,,,Asia,43.80220136,368.5990278,-7.250676792,0.009708389,3.625555705,0.044996101,-1.425670157,101.004375,685,245.7482639,0.525555556,19.41,21.45,2.737831395
15094,62.5159988,163.5,1,1,,,,Asia,45.09505099,355.4299207,-7.047977263,0.003707813,4.508500014,0.020753788,-1.133422179,91.42715278,597,139.1788856,1.24691207,17.9,20.4,2.92850303
15096,62.5159988,165.5,10,10,,,,Asia,47.10465875,385.8701087,-7.781259906,0.014500256,9.147073078,-0.309971573,-0.53870398,88.75583333,607,212.1570681,1.573530447,17.52,19.8,3.092889735
15097,62.5159988,166.5,4,4,,,,Asia,47.46913196,388.3871528,-7.603431131,0.021210573,14.77402354,0.330107851,-0.163598087,86.73256944,667,139.5694444,1.181111111,17.35,19.82,3.321460975
15101,62.5159988,170.5,4,3,,1,,Asia,40.89322917,493.9154861,-8.916581309,0.002193319,2.383944294,0.013428243,1.355520283,88.24854167,1271,860.5590278,0.619722222,14.9,17.37,1.479481792
15102,62.5159988,171.5,6,6,,,,Asia,41.53800002,470.0118056,-8.646637149,0.001857906,2.30333282,0.01168308,1.819476559,79.61666667,1037,706.5815972,0.379722222,15,17.54,1.624261127
15107,62.5159988,176.5,3,3,,,,Asia,33.43767711,537.9649671,-6.189094517,0.005903165,4.886280006,0.396477591,3.136234655,64.70027778,998,288.2845528,0.484073673,9.27,12.34,2.174656596
15108,62.5159988,177.5,1,1,,,,Asia,33.0674408,542.6677088,-5.467615752,0.08001831,8.015297816,0.573297477,3.026936636,63.29256944,552,150.4761905,1.040674027,9.27,12.22,2.356751032
15110,62.5159988,179.5,7,6,1,,,Asia,32.79225495,600.9832402,-5.031407648,0.022531875,3.578999996,0.085459443,2.516843744,50.86916667,373,130.603352,3.999034982,6.53,9.55,2.132195907
15111,63.5159988,-171.5,6,6,,,,North America,29.65611335,429.7160091,-4.024713343,0.005018625,6.396000008,0.026571608,2.702295462,87.26236111,359,65.75625,0,11.74,11.17,2.666323314
15112,63.5159988,-170.5,11,11,,,,North America,30.49828507,407.9631196,-3.988321193,0.025024437,19.69900002,0.092287684,2.433688667,87.55645833,454,80.15714286,0,10.25,9.45,2.316442858
15116,63.5159988,-163.5,6,6,,,,North America,35.0367973,490.7466192,-1.947752124,0.009418879,10.03102672,-0.265476998,4.854352983,70.24861111,34,3.471910112,7.462491846,35.5,35.87,2.638829254
15117,63.5159988,-162.5,5,4,1,,,North America,35.94614425,466.6838495,-2.462713043,0.003098737,5.520555717,0.01790066,5.310350416,65.71902778,449,92.72151899,3.645912075,37.64,38.4,3.849157794
15118,63.5159988,-161.5,2,2,,,,North America,35.6523614,448.5562642,-3.140542269,0.000187562,0.2185,0.001609548,5.741230591,54.425625,736,310.8269896,1.78017048,39.13,39.69,3.973807323
15119,63.5159988,-160.5,22,21,1,,,North America,37.85478814,394.3796987,-3.152818277,4.00E-04,0.705999997,0.003129618,6.127892353,46.44020833,651,263.6453382,1.482825279,40.25,41.35,4.007004631
15120,63.5159988,-159.5,16,16,,,,North America,41.53979167,387.5290278,-2.735014467,0.046068889,9.551376002,-13.06320416,6.401185182,40.17083333,675,158.3576389,3.450069444,42.95,43.63,4.057689641
15121,63.5159988,-158.5,36,36,,,,North America,43.89936132,386.7868056,-2.119129625,0.036081436,22.67123644,-4.375530252,6.42590682,42.20770833,171,54.03645833,3.01,44.4,44.7,3.938302616
15122,63.5159988,-157.5,22,21,1,,,North America,43.0969375,401.0222917,-2.044521408,0.006101125,6.35299998,0.031111357,6.281320598,40.7825,369,91.83854167,1.77,45.69,45.62,4.479591204
15123,63.5159988,-156.5,5,5,,,,North America,43.02667362,425.0956944,-2.667419561,0.000318437,0.615999996,0.002564086,5.849944443,32.21277778,862,233.4131944,4.018333333,46.78,47.27,4.70317402
15124,63.5159988,-155.5,20,19,1,,,North America,44.35521526,426.1567361,-2.872609953,0.00031958,0.301666829,0.227271231,5.564728862,31.41673611,756,269.8541667,3.496666667,47.37,47.73,4.680081044
15125,63.5159988,-154.5,7,7,,,,North America,44.3829097,401.5861806,-2.601028942,0.004983792,3.818520089,0.160467534,5.345196169,39.52472222,757,312.1527778,2.801666667,47.32,47.56,4.449324404
15127,63.5159988,-152.5,34,33,1,,,North America,46.61346533,376.1390972,-3.006367769,0.02522925,14.687,0.092837364,4.822352435,38.76069444,604,331.5520833,1.248055556,48.12,48.75,4.659197198
15128,63.5159988,-151.5,75,73,2,,,North America,46.26695144,466.1120139,-4.209731774,0.009680729,8.437327898,0.340015793,4.709971632,39.79229167,4976,661.5677083,1.320277778,48.58,49.19,3.381869654
15129,63.5159988,-150.5,76,74,2,,,North America,39.33024997,558.0479167,-4.701155962,0.015059458,30.07238854,0.063185706,4.430890917,29.90486111,4746,1130.475694,1.92375,48.72,49.81,2.660228966
15130,63.5159988,-149.5,44,43,1,,,North America,37.63227082,515.2259722,-3.67400376,0.00261616,3.947555725,0.015555811,4.830517358,35.82145833,1589,1016.574653,5.337777778,49.16,49.99,2.435540239
15131,63.5159988,-148.5,43,43,,,,North America,37.65519444,407.9826389,-4.076860243,0.000716452,1.225555714,0.005187969,5.065039944,37.04701389,1265,1099.657986,5.529583333,49.37,50.02,2.407585126
15132,63.5159988,-147.5,16,16,,,,North America,37.11784031,366.1186806,-5.2055787,0.00643582,9.317611466,0.03247435,5.061666664,43.80916667,1934,1279.128472,1.722986111,50.19,49.73,1.955983404
15133,63.5159988,-146.5,30,30,,,,North America,37.68477083,331.2144444,-5.564928817,0.006762883,8.664408908,0.301077601,5.423462963,41.37743056,2740,1290.763889,1.991666667,50.32,49.9,2.135015507
15134,63.5159988,-145.5,75,73,2,,,North America,40.60726386,297.383125,-4.927777776,0.012971456,7.428391577,-1.230001121,5.404978846,25.07993056,2070,1134.197917,5.55,50.6,49.82,2.749123612
15135,63.5159988,-144.5,44,42,2,,,North America,42.72613891,281.3792361,-4.574314236,0.01302823,6.904289829,0.27952113,5.289977711,35.85666667,2157,1054.934028,2.824027778,51.11,50.71,3.010525514
15136,63.5159988,-143.5,33,32,1,,,North America,46.05385415,273.2931944,-4.427471353,0.011608859,5.575006314,-2.009497767,4.988597516,36.05444444,1346,867.4444444,3.979027778,50.63,49.8,3.701479998
15137,63.5159988,-142.5,31,30,1,,,North America,51.31400695,254.1761111,-5.204992765,0.030958076,14.74931176,-2.367410093,4.20455845,35.58222222,829,718.6180556,4.697847222,51.01,50.68,3.91993202
15138,63.5159988,-141.5,4,4,,,,North America,50.74941665,267.7445833,-5.817479167,0.001833381,1.341327035,0.343686785,3.036473664,42.77625,748,842.3732639,1.0525,50.9,50.1,3.927467371
15140,63.5159988,-139.5,6,6,,,,North America,51.88194443,312.2889583,-5.366901623,0.032583956,5.358702273,-8.400646219,1.65750086,28.34923611,849,707.7743056,4.005416667,52.01,51.15,4.416972158
15141,63.5159988,-138.5,22,22,,,,North America,52.0960972,328.4805556,-4.970136574,0.006933271,2.392473616,-1.38988253,0.980263593,27.97423611,679,740.2847222,3.945277778,52.92,50.62,4.356663057
15142,63.5159988,-137.5,14,13,1,,,North America,51.17020832,342.8497917,-4.732829284,0.010730599,3.494924787,-1.431964082,0.266606482,29.60972222,1036,818.1319444,3.825833333,52.47,51.11,4.264607405
15143,63.5159988,-136.5,8,8,,,,North America,49.98174307,332.751875,-4.671660879,0.015397427,5.420605353,-1.620671197,-0.247829569,32.89770833,985,885.3628472,4.367291667,53.64,50.93,4.100465335
15144,63.5159988,-135.5,68,67,1,,,North America,48.61525694,329.0125,-4.715046584,0.028586904,9.725559583,-1.975672271,-0.966802087,39.15972222,1251,974.8680556,3.944722222,51.05,49.05,3.890364686
15145,63.5159988,-134.5,4,4,,,,North America,47.77570832,337.1772917,-4.612689523,0.029075315,12.01271178,-0.984386973,-1.663563383,36.55784722,1039,964.0885417,1.796944444,52.88,49.71,3.732921984
15146,63.5159988,-133.5,1,1,,,,North America,46.85897914,338.0714583,-4.598340857,0.012111513,7.189338703,-2.202123816,-2.561753161,33.37979167,1158,955.375,3.105,51.34,48.55,3.924519396
15147,63.5159988,-132.5,2,2,,,,North America,46.0632986,346.4981944,-5.359183161,0.011582193,6.268245339,0.171216863,-3.102360826,29.00319444,965,1115.973958,2.119444444,51.89,48.66,3.722483726
15149,63.5159988,-130.5,11,11,,,,North America,45.49942361,433.4715972,-7.604822337,0.001796744,1.918555733,0.011358618,-4.33237906,27.33263889,1370,1478.213542,2.798611111,52.59,49.89,2.652538262
15150,63.5159988,-129.5,9,9,,,,North America,45.21371523,485.0984028,-8.074462093,0.000766924,1.073055714,0.005501239,-5.051792807,27.793125,1026,1563.274306,2.324791667,52.79,50.91,2.04937727
15151,63.5159988,-128.5,4,4,,,,North America,44.88388194,508.8410417,-7.976270539,0.001463808,1.757111449,0.009553854,-5.750595502,16.56395833,1229,1547.352431,1.856111111,55.23,52.3,1.743106328
15152,63.5159988,-127.5,4,4,,,,North America,44.79676391,504.1491667,-8.018225984,0.00066609,1.215500016,0.004871837,-6.667458621,28.73944444,1438,1576.428819,0.76,54.5,51.85,1.685619966
15154,63.5159988,-125.5,3,3,,,,North America,50.15383331,394.5104167,-5.996118926,0.013154209,4.44336439,-4.945016699,-9.265355333,12.02729167,1259,812.7569444,2.065277778,48.63,45.21,3.165940527
15156,63.5159988,-123.5,8,8,,,,North America,52.4806597,350.92625,-5.290424764,0.049032069,8.107126759,-1.881582975,-11.11994675,3.862569444,1154,397.7204861,4.665138889,52.88,49.84,4.832169671
15159,63.5159988,-120.5,5,5,,,,North America,51.81835415,335.2834722,-4.913882236,0.041067291,35.39883131,0.131109105,-14.12427089,13.07493056,246,325.2829861,0.0875,45.75,43.37,4.95308696
15164,63.5159988,-115.5,3,3,,,,North America,54.79180553,268.5530556,-6.326189235,0.164240749,144.2273345,0.296688093,-18.72779024,47.33743056,186,244.4583333,0.357163201,46.12,43.48,4.611376695
15165,63.5159988,-114.5,1,1,,,,North America,52.5441598,267.8728472,-6.710442994,0.164387465,145.6089442,0.296806343,-19.35919387,58.74965278,138,303.5572917,0,48.27,46.17,4.298166989
15166,63.5159988,-113.5,6,6,,,,North America,50.82027069,268.4794444,-7.009732626,0.205880647,150.3543885,0.325385852,-19.94324044,71.124375,180,340.5642361,0,48.49,46.63,3.813848276
15168,63.5159988,-111.5,1,1,,,,North America,48.98690277,280.8342361,-7.938902485,0.312019029,160.1010001,0.363405787,-20.89873785,93.16423611,264,486.5,0,46.23,44.88,3.603030343
15169,63.5159988,-110.5,3,3,,,,North America,49.86317346,286.039375,-8.108427946,0.240188055,156.1912259,0.342588173,-21.01561222,99.81291667,304,444.3940972,0.028333333,44.54,42.55,3.659553378
15172,63.5159988,-107.5,8,8,,,,North America,52.25725698,286.694375,-9.154418983,0.291031638,129.3152231,0.359227131,-21.0687746,113.9135417,70,370.2829861,0.022777778,25.88,25.16,3.29195426
15173,63.5159988,-106.5,3,3,,,,North America,53.09018751,282.76375,-9.355759552,0.196250865,154.0647231,0.319567356,-20.89866577,123.9178472,81,359.9444444,0.0575,19.49,18.92,3.097869509
15175,63.5159988,-104.5,15,15,,,,North America,53.57736112,267.8328472,-9.346451384,0.095702479,73.86291923,-2.891396097,-20.14997802,130.5023611,240,253.4826389,2.483055556,17.69,18.76,2.803180965
15176,63.5159988,-103.5,3,3,,,,North America,53.59693053,269.2260417,-9.810688091,0.058470927,61.08955532,0.512911349,-19.64005855,139.8911111,240,295.9270833,0.387222222,19.14,19.95,2.611214298
15178,63.5159988,-101.5,2,2,,,,North America,50.8435971,253.6952778,-10.50983882,0.388527613,68.46438705,0.367310522,-18.7283667,136.8355556,193,257.4149306,0.176805556,19.64,20.06,2.808508733
15179,63.5159988,-100.5,1,1,,,,North America,52.52751408,254.6578472,-10.57866436,0.191532622,78.65894426,0.316545416,-18.37506513,141.0403472,205,236.171875,0.025069444,20.39,20.86,2.755658796
15182,63.5159988,-97.5,12,12,,,,North America,52.05847224,271.5856944,-11.10199335,0.207336833,69.84972453,0.32622597,-18.40823812,163.2813889,124,126.2899306,0.077986111,26.93,27.9,2.735400097
15184,63.5159988,-95.5,2,2,,,,North America,52.15772898,285.1027778,-11.25572365,0.139430611,89.23483437,0.274704547,-18.45942478,181.5365278,189,97.05729167,0.631944444,25.82,26.34,2.461273902
15187,63.5159988,-92.5,9,9,,,,North America,51.40963678,291.0868792,-10.91659625,0.182486443,160.2057245,0.310423928,-18.73064187,189.428125,88,19.52097902,4.428611111,16.42,17.32,2.338574653
15189,63.5159988,-90.5,11,11,,,,North America,51.02308398,262.3333772,-11.05468811,0.068912085,97.49738387,0.18433457,-19.21681137,172.7047917,71,6.454545455,4.234122042,12.62,13.26,1.410166869
15191,63.5159988,-88.5,3,3,,,,North America,47.6274191,262.7258065,-10.90934137,0.000773375,1.647496955,0.005541038,-20.01481159,202.3977778,0,1,4,0.09,0.06,NA
15194,63.5159988,-85.5,7,7,,,,North America,47.49405132,276.8796509,-10.9357382,0.081014665,83.82127487,-0.776225778,-21.58601184,212.1394444,152,43.1275,2.90497168,3.82,3.96,1.791133775
15195,63.5159988,-84.5,7,7,,,,North America,47.48179242,253.7947816,-10.8654656,0.031544072,32.06438703,0.109027971,-22.10834636,202.4120139,158,25.21408451,1.421601191,4.02,4.25,1.749095002
15196,63.5159988,-83.5,1,1,,,,North America,47.40836081,221.7001115,-10.83952289,0.008127684,9.439221292,0.039114312,-22.60472599,199.4888194,54,6.384615385,3.526558891,4.05,4.19,1.452387473
15201,63.5159988,-77.5,2,2,,,,North America,39.26678431,328.9325677,-8.515464248,0.013099756,23.55183286,0.056789561,-22.43721237,246.1455556,305,68.43352601,4,18.23,16.82,0.986386801
15204,63.5159988,-72.5,2,2,,,,North America,38.31947245,361.528983,-8.182323838,0.016979953,14.37861,0.069205564,-20.7441982,269.5464583,156,25.25233645,4,29.4,27.06,1.327838661
15207,63.5159988,-69.5,9,9,,,,North America,42.67463196,431.7745139,-9.889320026,0.031890842,35.53144424,0.109877868,-15.21747801,294.7529167,612,431.0711806,0.33,26.94,24.99,1.336805229
15208,63.5159988,-68.5,18,18,,,,North America,42.63333934,441.6944343,-9.850293665,0.030660175,39.64627851,0.106844294,-11.80663114,274.3735417,715,343.296,3.123079823,25.28,23.62,1.351690565
15209,63.5159988,-67.5,3,3,,,,North America,41.58549792,496.1979283,-9.523851367,0.024091289,26.66849855,0.089761853,-8.604962403,234.8874306,712,311.7701149,2.451346705,20.5,19.07,1.321096799
15211,63.5159988,-65.5,1,1,,,,North America,37.19225575,587.8558064,-9.082530011,0.026880084,27.76255571,0.097208319,-5.598148156,210.4834722,976,440.4600694,2.187195646,15.82,14.63,0.591075897
15212,63.5159988,-64.5,4,4,,,,North America,35.11343066,569.0573493,-7.636896776,0.011710078,14.95577859,0.052078293,-5.396114869,211.4059722,515,129.4415584,4.079144385,11.69,10.83,1.248561199
15216,63.5159988,-51.5,1,1,,,,North America,24.80115,736.4835165,-1.644340447,0.008065694,5.984944297,0.038877738,-5.163899887,354.8106944,751,139.109589,4,9.42,9.81,NA
15217,63.5159988,-50.5,2,2,,,,North America,25.25941718,822.6337684,-3.314790957,0.046550251,25.12027708,0.142779995,-4.980103593,379.7693056,1210,504.9665493,3.066771902,9.64,10.02,NA
15226,63.5159988,-41.5,7,7,,,,North America,22.84933411,1333.39904,-4.165646799,0.004775292,7.050055699,0.025520593,-3.492493345,98.46819444,1863,372.446729,3.45791424,0.89,0.83,NA
15227,63.5159988,-40.5,1,1,,,,North America,20.75555927,1260.463773,-2.989247359,0.000260188,0.506499993,0.002147616,-2.9720923,44.45902778,557,48.47244094,4,0.94,0.83,NA
15228,63.5159988,-22.5,49,49,,,,Europe,16.03088068,1013.076366,4.365187206,0.000262312,0.241500001,0.002163022,1.518718164,-122.6489583,225,71.31325301,17.77651515,9.77,5.78,5.987270352
15229,63.5159988,-21.5,59,59,,,,Europe,16.7750431,1272.211207,3.643216595,0.002013938,0.902499988,0.012501846,1.511409425,-123.95875,530,160.9896907,15.42921998,9.98,5.93,5.085343637
15230,63.5159988,-20.5,61,61,,,,Europe,16.31492448,1245.533983,4.460908522,0.001917762,1.762444256,0.011998661,1.323637168,-196.3413889,219,40.84651163,12.61710834,10.29,6.14,4.792311672
15231,63.5159988,-19.5,52,52,,,,Europe,16.08720394,1559.59243,1.396281755,0.000702838,0.76594427,0.005102876,1.802236112,-218.0339583,1433,590.8285714,9.179585572,10.16,6.17,2.678302054
15232,63.5159988,-18.5,50,50,,,,Europe,16.78751936,1652.509578,3.218485029,0.00166077,1.953888568,0.010629713,1.681572048,-287.3299306,1013,278.7952522,8.845652689,10.2,6.17,4.046321031
15233,63.5159988,-17.5,45,45,,,,Europe,16.56742438,1665.630185,4.472365438,0.002078563,3.985499991,0.012837366,1.418589699,-421.1516667,523,64.04022989,8.311865189,10.29,6.22,3.913410904
15234,63.5159988,-16.5,45,45,,,,Europe,15.13931115,1771.263064,3.153305623,0.001119094,1.382832819,0.00760451,1.547432016,-353.5708333,1644,220.3939394,8.344079719,9.93,5.89,3.537937459
15236,63.5159988,7.5,87,87,,,,Europe,16.46491774,1574.729424,6.751380316,0.000431813,0.695999996,0.003345476,-8.052065685,-46.33076389,246,38.12676056,26.8877551,62.41,26.4,7.025289197
15237,63.5159988,8.5,114,114,,,,Europe,18.37146315,1278.162657,5.935727794,0.005839522,7.113111465,0.030033283,-8.400844323,-47.41097222,667,153.7011173,17.74525571,67.72,28.37,6.361263687
15238,63.5159988,9.5,134,134,,,,Europe,20.85685041,1192.026659,4.564870641,0.014484952,11.76111149,0.061338629,-9.101763595,-79.52513889,757,233.6412556,20.62617357,73.13,30.44,5.822706154
15239,63.5159988,10.5,209,198,9,2,,Europe,22.68255604,1210.071276,3.958520795,0.035332193,21.22877713,0.118114134,-9.771080435,-59.92041667,801,286.3045113,23.86339293,76.78,32.26,5.459508799
15240,63.5159988,11.5,138,138,,,,Europe,25.15662408,1078.287828,3.128104064,0.026491529,12.27025766,0.096188894,-10.45290075,-71.26069444,1025,422.7150442,18.50952559,79.9,33.64,4.762871088
15241,63.5159988,12.5,107,104,3,,,Europe,26.76653473,875.8538889,1.194865451,0.084479551,27.53079973,0.207226878,-10.76952256,-20.68645833,1103,661.2083333,10.16326389,83.55,34.76,3.929226094
15242,63.5159988,13.5,100,99,1,,,Europe,28.66761805,722.8452778,1.188112849,0.078216302,31.93723374,0.19789476,-11.2835813,-4.915763889,876,589.6805556,9.601111111,85.11,35.4,4.448085455
15243,63.5159988,14.5,126,125,1,,,Europe,29.39636805,622.3547917,2.169224247,0.11843573,30.01062618,0.62710536,-11.90837151,-13.72659722,459,388.6944444,14.64451389,87.62,36.52,5.129255832
15244,63.5159988,15.5,105,103,2,,,Europe,31.63604166,599.6738889,1.841339988,0.066148407,32.30707905,-0.114007185,-12.41073725,5.113819444,279,344.5746528,11.19805556,89.38,37.21,5.162969362
15245,63.5159988,16.5,122,118,4,,,Europe,33.51406942,629.5431944,1.935375581,0.042203119,25.87783283,0.133583893,-13.10153448,12.40958333,404,284.4010417,14.25958333,91.12,36.56,5.515983637
15246,63.5159988,17.5,118,116,2,,,Europe,33.12576089,634.9248089,1.888916783,0.038869621,29.07638538,0.126230738,-13.67720226,22.47236111,467,264.0729167,15.72237684,90.72,37.21,5.585593067
15247,63.5159988,18.5,133,131,2,,,Europe,31.530692,668.4279087,2.279211662,0.036377761,27.96022139,0.120548539,-14.10311081,36.50479167,415,198.5309091,17.32236492,91.32,37.08,5.682979181
15248,63.5159988,19.5,133,128,5,,,Europe,30.95521068,684.4748707,3.1275735,0.009643742,8.179388533,0.04476091,-14.43911631,49.80354167,327,121.085044,19.65121167,93.19,37.31,5.841759599
15249,63.5159988,20.5,136,132,4,,,Europe,30.59192122,638.7417744,2.907505881,0.005201038,4.146039802,0.027351723,-14.5958044,60.29243056,203,45.33950617,30.49376992,96.61,38.4,6.093243179
15250,63.5159988,21.5,132,129,3,,,Europe,29.6330753,514.0378819,3.857693477,0.001481687,2.120499999,0.009652562,-14.59897973,66.03513889,21,7.164556962,29.18744313,99.6,39.12,7.017507867
15251,63.5159988,22.5,134,130,3,1,,Europe,31.68907742,515.2703114,3.341616426,0.0128075,6.632000018,0.055811555,-14.59994008,64.20416667,74,28.46529563,23.8217451,104.62,41.41,6.7763849
15252,63.5159988,23.5,143,140,3,,,Europe,32.95273495,536.3117544,2.708614287,0.040219284,12.87016717,0.129240996,-14.59601012,64.471875,144,68.57397504,20.88551845,106.12,41.42,6.671949215
15253,63.5159988,24.5,121,120,1,,,Europe,33.62561107,568.3386111,2.479740734,0.034475333,16.59349997,0.116096071,-14.60240162,72.30534722,160,147.1180556,14.99291667,108.1,41.47,6.226110667
15254,63.5159988,25.5,122,121,1,,,Europe,33.72265274,582.6534028,2.546955447,0.113640313,36.03572439,0.247135517,-14.63753301,67.30979167,133,140.7118056,14.875625,109.62,42.89,6.057032982
15255,63.5159988,26.5,125,124,1,,,Europe,33.80096525,611.9943056,2.33509317,0.091881958,36.42627854,0.219345258,-14.47510385,76.04479167,145,137.8854167,12.60840278,111.37,42.88,5.927226161
15256,63.5159988,27.5,130,129,1,,,Europe,34.127514,639.2360417,2.415313085,0.088490114,48.59692129,0.21457653,-14.21913079,87.183125,161,135.8663194,16.07840278,111.08,43.54,5.901865388
15257,63.5159988,28.5,122,120,2,,,Europe,35.35310427,648.5794444,1.926685187,0.062114933,41.92179129,0.172603042,-13.91789843,104.0763194,224,165.9114583,11.59979167,111.93,43.58,5.713936614
15258,63.5159988,29.5,121,120,1,,,Europe,35.99990972,645.4122222,1.731778362,0.180074279,49.58719885,0.30853669,-13.75193373,102.3748611,183,157.1354167,10.82104167,111.83,43.8,5.826503727
15259,63.5159988,30.5,103,102,1,,,Europe,35.77992367,630.1892361,1.540003761,0.096772543,58.59103633,0.224154988,-13.71310448,102.2109028,176,182.6597222,9.367723946,111.62,43.37,5.637205507
15260,63.5159988,31.5,37,37,,,,Europe,35.66539596,617.0665278,1.243284432,0.071902128,38.30433443,0.189278715,-13.75046758,102.6116667,209,218.5225694,8.059584231,109.76,43.75,5.379190386
15261,63.5159988,32.5,3,3,,,,Europe,35.64516675,578.8964583,1.308477141,0.065614711,38.48039002,0.178731544,-13.86669935,90.80833333,214,183.9236111,6.697013889,109.26,43.25,5.517622312
15262,63.5159988,33.5,18,18,,,,Europe,35.28334028,566.343125,1.587730324,0.245279531,48.23936922,0.343355467,-13.96975775,94.36951389,154,131.1822917,7.410694444,108.19,43.07,5.786083113
15263,63.5159988,34.5,23,23,,,,Europe,35.62651381,619.3381944,1.479198195,0.227986032,51.85400155,0.337070717,-14.01364922,121.3277778,148,109.1458333,9.407430556,106.1,42.24,5.811685419
15264,63.5159988,35.5,1,1,,,,Europe,35.49344441,603.9777778,1.161337675,0.091429379,30.5790557,0.218716302,-14.13567187,136.0259028,164,119.9565972,8.638333333,104.57,41.7,5.624121623
15265,63.5159988,36.5,2,2,,,,Europe,35.9077054,589.273419,0.839715086,0.014912245,9.605278652,0.062714527,-14.37209236,136.5583333,278,139.8846847,8.971250741,102.62,40.98,5.483409513
15266,63.5159988,37.5,12,10,2,,,Europe,36.67182239,587.7363584,1.105490116,0.013619806,10.23211148,0.058513823,-14.57070173,137.6025,313,136.7128713,8.195895987,99.95,40.67,5.561619635
15267,63.5159988,38.5,14,14,,,,Europe,37.4277023,561.5388058,1.419326541,0.027460871,8.947611485,0.098721645,-14.71657261,142.4510417,199,86.91319444,7.869953281,96.03,39.33,5.714222054
15268,63.5159988,39.5,5,5,,,,Europe,38.43811804,539.2890278,1.0341739,0.007515167,7.696500021,0.036755419,-14.86844386,156.8398611,154,84.38368056,8.187986111,91.03,36.79,5.808956486
15269,63.5159988,40.5,1,1,,,,Europe,39.9590347,564.543125,0.779035009,0.009275527,8.995444288,0.043412951,-15.04348989,172.2048611,124,78.67708333,8.517986111,85.87,34.82,5.579295643
15270,63.5159988,41.5,4,4,,,,Europe,39.82677772,539.21375,1.081670722,0.034671589,18.28392527,-4.509209266,-15.16745086,174.1076389,73,34.33333333,9.984652778,80.72,33.26,5.868882429
15271,63.5159988,42.5,1,1,,,,Europe,39.14762506,555.2074306,0.82014931,0.023068482,9.995191087,-1.480653741,-15.23131859,199.9782639,147,74.015625,6.855555556,76.55,31.41,5.690717404
15272,63.5159988,43.5,1,1,,,,Europe,38.84297913,581.2352778,0.476920712,0.002683756,3.978944284,0.01588928,-15.37114644,216.5010417,207,134.0451389,4.196944444,77.05,32.28,5.48350918
15273,63.5159988,44.5,1,1,,,,Europe,39.30154852,580.9163194,0.358762737,0.006583242,2.295762217,-0.632732698,-15.52046443,215.95875,189,128.5677083,7.210902778,69.97,28.33,5.523807014
15276,63.5159988,47.5,1,1,,,,Europe,41.32454856,576.813125,-0.182242188,0.003972686,1.842076947,-0.573442275,-15.64199163,241.2939583,177,143.03125,5.975069444,50.67,21.05,5.322724446
