Grid_ID,Lat,Lon,Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,MDE,HII
2851,-9.4840298,-51.5,1,South America,16.90788191,1941.243333,25.46810472,0.000216,0.439000008,0.00182309,-4.039419822,-2704.866736,318,352.5416667,155.44,2.804652778
2852,-9.4840298,-50.5,10,South America,16.6924373,1846.692153,25.95608997,0.019756194,6.012747168,-5.284138304,-4.213045153,-1797.885972,278,212.765625,158.07,5.178819444
2853,-9.4840298,-49.5,13,South America,17.09798616,1788.373542,25.69755904,0.010236657,4.555449683,-1.070991251,-4.363334243,-2194.152847,149,207.8420139,158.15,8.445972222
2854,-9.4840298,-48.5,16,South America,17.40919446,1690.575069,24.90135214,0.013850212,6.474271699,-2.820194913,-4.575162335,-2677.128958,387,310.46875,156.23,13.61166667
2856,-9.4840298,-46.5,3,South America,18.72379169,1288.631319,24.67804542,1.08E-05,0.023999997,0.000123639,-5.422261894,-1422.867639,425,451.6475694,150.8,9.660347222
2857,-9.4840298,-45.5,2,South America,19.31266668,1190.757708,24.83263946,6.99E-05,0.142500005,0.000669156,-5.755910577,-1091.945972,354,465.9670139,147.65,11.24791667
2858,-9.4840298,-44.5,7,South America,18.53314585,990.5784722,25.19444327,0.000702125,0.917555747,0.005098411,-5.706127033,-950.0664583,418,458.6354167,142.74,9.205833333
2859,-9.4840298,-43.5,30,South America,17.84394446,776.2105556,25.05963829,0.000185937,0.418499996,0.001597222,-5.252780966,-783.170625,324,528.4166667,138.21,10.03083333
2860,-9.4840298,-42.5,44,South America,17.68058333,677.5650694,26.23213627,0.109774486,18.12396111,0.188136372,-4.570718434,-597.8300694,282,433.1284722,130.8,13.96163743
2861,-9.4840298,-41.5,70,South America,17.2543264,563.4240972,25.67396584,0.220363053,34.30663516,0.286012104,-3.897817149,-432.2597917,554,481.9774306,124.31,12.72588382
2862,-9.4840298,-40.5,161,South America,16.07259023,490.9286111,24.82955555,0.055264688,13.06993195,-2.553954396,-3.287061076,-338.3838889,468,442.1354167,115.87,19.36206028
2863,-9.4840298,-39.5,36,South America,16.06929159,474.5932639,23.65221209,0.003913667,2.745921242,0.380088249,-2.759548652,-296.3809028,351,442.8090278,109.44,14.43854167
2864,-9.4840298,-38.5,49,South America,15.44188187,533.3660417,23.65995079,0.038710104,12.64009904,-1.109764688,-2.275941569,-244.8189583,527,426.1597222,100.16,16.080625
2865,-9.4840298,-37.5,110,South America,13.97815269,619.8492361,24.41331712,0.0169318,6.078138183,-2.015028801,-1.832577258,-183.0551389,639,272.28125,92.9,20.43583333
2866,-9.4840298,-36.5,135,South America,12.72299997,1083.057014,23.47746238,0.002404563,2.839856082,0.250253467,-1.575769396,-190.0494444,783,298.6649306,82.94,21.97041667
2867,-9.4840298,-35.5,115,South America,10.27552423,1729.952982,24.12101764,0.000538937,0.886499994,0.004055996,-1.452531819,-249.5155556,531,108.0395257,73.36,26.86034063
2934,-8.4840298,-79.5,24,South America,15.42279203,18.28490028,20.17928536,6.50E-06,0.025500001,7.76E-05,-2.164696399,1.400625,232,56.4,95.14,38.17962466
2935,-8.4840298,-78.5,17,South America,15.3479289,229.5769733,16.41323488,0.000201083,0.542444267,0.001711578,-2.311465294,18.685,4409,1707.891519,105.82,18.0350065
2936,-8.4840298,-77.5,15,South America,15.75330556,806.7829861,10.64565365,0.001322625,2.117499981,0.00876654,-2.404639752,36.34055556,3617,3514.026042,113.57,16.80048611
2937,-8.4840298,-76.5,9,South America,13.51058332,1860.937778,20.20817129,0.007678766,3.471439738,-3.441810523,-2.482575245,-47.02826389,3747,1702.309028,119.13,12.34590278
2938,-8.4840298,-75.5,12,South America,12.92201432,3023.797639,25.67776527,0.009473353,3.15309007,-3.269250623,-2.580878483,-235.6809028,1866,520.9756944,122.55,6.954722222
2939,-8.4840298,-74.5,37,South America,12.73826373,1835.949792,26.28206879,0.052718508,19.77216862,-19.35865394,-2.635856199,-238.970625,286,174.1440972,121.05,11.53979167
2941,-8.4840298,-72.5,19,South America,12.84273602,1972.471111,25.10531397,5.09E-05,0.22838855,0.000503203,-2.941196481,-311.6983333,150,249.0364583,107.2,3.729375
2942,-8.4840298,-71.5,10,South America,12.97215978,1989.643958,24.7566259,3.87E-06,0.0195,4.83E-05,-3.209685748,-416.5099306,138,270.2534722,119.81,2.189930556
2943,-8.4840298,-70.5,11,South America,13.51784707,2183.591736,24.77160933,1.92E-05,0.085500002,0.0002084,-3.308456907,-488.8967361,106,221.1961806,113.3,4.037569444
2944,-8.4840298,-69.5,2,South America,14.32364605,2268.921389,24.71170052,7.54E-05,0.135917112,0.109481017,-2.992421179,-407.1329861,94,202.9427083,117.77,3.481041667
2946,-8.4840298,-67.5,20,South America,14.19354839,2088.077986,25.33515189,0.016913999,8.981823137,-11.64141588,-1.913937183,-271.0315972,98,149.5486111,124.09,4.499652778
2947,-8.4840298,-66.5,1,South America,13.80027758,2063.119444,25.75857673,0.001769986,1.011956616,0,-1.838852629,-307.2578472,62,137.8888889,147.23,2.940138889
2948,-8.4840298,-65.5,18,South America,13.89248602,2096.598403,26.03035493,0.016551196,6.608688251,-11.23463837,-2.146686937,-285.7009028,109,113.7118056,152.2,2.35125
2949,-8.4840298,-64.5,18,South America,14.45479914,2184.979236,25.94494157,0.007176904,4.158143374,0.365618001,-2.580464909,-294.4192361,65,100.2951389,165.47,3.07375
2950,-8.4840298,-63.5,32,South America,15.0697916,2254.923264,25.65094591,0.064861603,18.63623166,-12.86420334,-2.8836765,-240.3073611,66,87.55729167,171.51,12.37208333
2951,-8.4840298,-62.5,9,South America,15.26868068,2274.085972,25.47753646,0.017577265,6.496729944,-6.34061142,-3.005050363,-280.9902083,90,96.61979167,174.5,6.275833333
2952,-8.4840298,-61.5,9,South America,15.76999987,2365.083403,25.63230036,0.000156256,0.131609316,0.243723546,-3.060859069,-457.4761111,96,115.203125,172.81,3.532569444
2953,-8.4840298,-60.5,2,South America,15.56703477,2266.198889,25.74546037,0.008584873,2.649863053,0,-3.151835404,-734.0863889,172,130.8923611,173.15,1.220833333
2955,-8.4840298,-58.5,12,South America,16.21558328,2030.064792,25.8675347,0.01190204,3.279593527,-3.744250504,-3.225688893,-1463.514097,225,199.8645833,164.41,3.042083333
2956,-8.4840298,-57.5,11,South America,16.30137498,2080.783681,26.10796266,0.020926503,4.284509077,-4.564402024,-3.170932289,-2104.410278,297,206.5260417,155.76,2.141458333
2958,-8.4840298,-55.5,2,South America,15.53692378,2208.447292,25.84894792,1.29E-05,0.039000002,0.000145616,-3.215437503,-4288.386736,388,385.3038194,148.23,3.113125
2959,-8.4840298,-54.5,16,South America,15.48112518,2081.064097,25.89741028,0.000144,0.205999992,0.00127378,-3.187854751,-2406.608403,360,345.9652778,147.16,1.337986111
2962,-8.4840298,-51.5,3,South America,16.57681249,1971.930486,24.94882724,0.000132563,0.186000007,0.001183579,-3.586678542,-2971.815486,401,376.9357639,150.46,2.06625
2963,-8.4840298,-50.5,25,South America,17.06325007,1916.574583,25.5116461,0.000131916,0.358444275,0.001178454,-3.741032994,-2011.943333,361,268.5138889,152.57,6.66125
2964,-8.4840298,-49.5,63,South America,16.89999308,1850.850694,25.93692968,0.026652293,5.928087285,-6.392807567,-3.890046862,-2052.860486,153,195.6666667,155.14,12.445625
2965,-8.4840298,-48.5,68,South America,17.05520835,1777.285903,25.47593285,0.007204164,2.518427973,-2.132064723,-4.094478322,-2430.787361,346,266.2934028,149.65,13.79465278
2966,-8.4840298,-47.5,12,South America,17.0982986,1523.115486,25.40830988,0.001194228,0.367428641,0.356690881,-4.394908882,-1893.256389,316,283.0694444,148.63,5.920069444
2967,-8.4840298,-46.5,20,South America,17.79720831,1254.817847,24.69493113,1.31E-05,0.029500002,0.000146898,-4.768274587,-1242.629861,326,448.2065972,145,11.76833333
2968,-8.4840298,-45.5,6,South America,18.00595836,1176.26875,25.04001909,2.63E-06,0.0105,3.37E-05,-5.035445318,-991.5577083,368,434.2638889,143.19,8.459861111
2969,-8.4840298,-44.5,8,South America,17.38757633,985.6079861,25.30249131,2.88E-05,0.085999998,0.000301226,-5.087218434,-862.6672222,392,463.7673611,139.34,9.609444444
2970,-8.4840298,-43.5,12,South America,16.83579863,875.4860417,25.58750404,0.000323778,0.414944269,0.0026017,-4.911597513,-714.6964583,455,445.1805556,134.25,7.992708333
2971,-8.4840298,-42.5,17,South America,17.63270837,733.8226389,26.34989553,0.001150181,1.63411148,0.007784235,-4.646622671,-594.0099306,432,371.9027778,128.69,10.9525
2972,-8.4840298,-41.5,10,South America,17.34676388,575.1379861,26.08472741,0.001523631,2.53672037,0.009371822,-4.386239574,-458.2638889,399,428.8767361,121.57,12.93971804
2973,-8.4840298,-40.5,56,South America,16.26807637,548.0104167,24.66301907,0.002019736,3.4240557,0.012532036,-3.96417397,-387.4194444,461,477.4913194,114.25,18.76715278
2974,-8.4840298,-39.5,133,South America,15.80730543,515.125625,24.60797567,0.019835587,8.589065948,-4.766027973,-3.273108506,-323.3640278,249,388.5399306,106.79,17.46048611
2975,-8.4840298,-38.5,95,South America,15.49606938,559.2225,23.91218981,0.081334674,20.90029019,0.199681965,-2.58107607,-261.7305556,483,425.6597222,99.18,15.81430556
2976,-8.4840298,-37.5,97,South America,14.15566667,608.6011111,22.78845052,0.007169624,5.898269676,0.022567379,-2.02914499,-190.5909028,566,553.8888889,91.03,17.49
2977,-8.4840298,-36.5,76,South America,13.04786803,686.7189583,21.67730787,0.001592175,2.507278667,0.010257835,-1.69954051,-152.305,742,667.3663194,82.49,20.33527778
2978,-8.4840298,-35.5,195,South America,11.15400961,1327.299229,23.11862144,0.002630158,4.144498452,0.015625007,-1.571223112,-176.77875,715,275.8303249,73.31,24.48395528
2979,-8.4840298,-34.5,89,South America,10.11937253,1481.04797,25.09407291,0.000263438,0.147000002,0.002171171,-1.484954353,-173.4063889,43,15.07142857,63.91,43.88511327
3055,-7.4840298,-79.5,6,South America,16.15502774,111.0864851,20.59511639,0.001349596,0.662823998,0.008918063,-2.411873556,2.562222222,2949,478.7476923,101.74,20.37089326
3056,-7.4840298,-78.5,28,South America,15.53772221,640.1746528,14.19212848,0.000310292,0.445055715,0.002506536,-2.52946267,11.62729167,3748,2635.307292,109.18,18.35625
3057,-7.4840298,-77.5,26,South America,14.25843055,1101.983819,15.32314555,0.000658646,1.007444266,0.004824794,-2.568545431,1.318541667,3702,2603.694444,115.86,9.903055556
3058,-7.4840298,-76.5,21,South America,12.96452081,1790.053611,24.58385734,0.010775451,2.997758007,0,-2.616350099,-98.14722222,2008,773.2569444,121.96,9.891736111
3059,-7.4840298,-75.5,3,South America,12.69046515,1936.410556,26.41924768,0.011858911,5.67130923,-2.331245497,-2.665691581,-207.9972222,1252,320.3541667,124.68,3.665555556
3060,-7.4840298,-74.5,5,South America,12.59741643,1917.376458,26.13940012,0.012466756,5.296554759,-3.669215502,-2.666807008,-247.8968056,331,231.6475694,125.07,7.434236111
3061,-7.4840298,-73.5,16,South America,12.5187777,2258.324722,25.38454024,3.75E-06,0.013000002,4.69E-05,-2.725050988,-356.1909028,417,262.6302083,124.2,4.753194444
3062,-7.4840298,-72.5,66,South America,12.31633331,2225.680625,25.12627229,0.00053266,1.899611467,0.004014991,-2.943754072,-396.6133333,92,205.3003472,117.91,7.24375
3064,-7.4840298,-70.5,1,South America,12.76374308,2303.133056,25.06141697,0.000167,0.647499995,0.001452485,-3.405804645,-483.6568056,121,199.6944444,101.9,2.704166667
3069,-7.4840298,-65.5,1,South America,13.21877082,2526.597153,26.1048489,0.024772644,12.81752486,-13.95200503,-1.789886074,-89.681875,50,97.31944444,155.01,3.890902778
3070,-7.4840298,-64.5,25,South America,13.60711895,2447.045625,26.12542391,0.017540033,9.129170512,-9.340789864,-2.324304466,-85.20291667,47,84.11284722,158.78,4.187986111
3071,-7.4840298,-63.5,86,South America,14.17185457,2267.062083,25.96429308,0.001485718,0.753069851,0.362100461,-2.667971708,-97.37805556,44,79.07118056,170.82,5.295486111
3072,-7.4840298,-62.5,21,South America,14.24189548,2197.079167,25.98023812,0.029252124,8.587282615,-7.604134093,-2.736617801,-161.5405556,60,74.11805556,173.2,4.944583333
3073,-7.4840298,-61.5,6,South America,14.2319168,2463.168472,26.12676097,0.00560299,1.883657055,-1.149007275,-2.691001945,-350.346875,80,92.4375,174.95,3.994375
3075,-7.4840298,-59.5,1,South America,14.78300005,2001.499167,26.05305408,3.38E-06,0.0135,4.25E-05,-2.713607653,-904.476875,194,175.2118056,154.63,2.296875
3077,-7.4840298,-57.5,20,South America,16.02596522,2273.275417,26.01737181,0.012118348,1.931039936,-0.860914726,-2.572155388,-1285.012431,266,208.28125,149.69,1.081736111
3079,-7.4840298,-55.5,1,South America,15.2709513,2141.595,26.0092636,9.95E-05,0.304999994,0.000916928,-2.697164051,-2932.139514,179,275.6267361,144.39,3.932013889
3082,-7.4840298,-52.5,3,South America,16.2549444,2008.299444,24.92872713,0.029542672,2.81927435,-2.575081252,-2.833331335,-2526.091944,384,309.9878472,121.27,1.683958333
3083,-7.4840298,-51.5,3,South America,16.39616654,1971.207847,24.83891228,4.50E-06,0.016500002,5.54E-05,-3.031658499,-2574.254028,382,313.3159722,137.26,3.381388889
3084,-7.4840298,-50.5,11,South America,16.82253477,1961.215972,24.92213483,0.000128396,0.328055728,0.001150479,-3.183040227,-1803.269653,426,341.2326389,147.19,8.814444444
3085,-7.4840298,-49.5,19,South America,16.70554152,1852.867153,25.871173,0.02128335,3.143119531,-2.772308466,-3.331331023,-1568.541875,238,196.0555556,147.16,12.84847222
3086,-7.4840298,-48.5,28,South America,16.81081947,1780.2025,25.62821988,0.000241937,0.348500006,0.002014573,-3.534371271,-1835.156528,273,242.9548611,147.82,14.11777778
3087,-7.4840298,-47.5,129,South America,16.65562503,1606.067847,25.69106017,0.031168088,16.97986129,-5.223743806,-3.79674249,-1419.042361,286,233.4305556,145.05,12.00715278
3088,-7.4840298,-46.5,29,South America,17.2238264,1272.247361,25.06109838,0.000299937,0.451999996,0.002433074,-4.099495301,-891.32375,360,352.2934028,144.35,12.83402778
3089,-7.4840298,-45.5,80,South America,17.31291672,1124.447639,25.47386226,8.31E-05,0.160000004,0.000780973,-4.330048586,-763.1364583,360,328.5572917,140.13,11.84118056
3090,-7.4840298,-44.5,6,South America,16.95151386,1074.163681,25.63463685,0.00561821,5.40931376,0.014790183,-4.443148165,-744.6761806,339,360.8263889,135.29,8.598680556
3091,-7.4840298,-43.5,3,South America,16.41399999,999.4658333,26.22390017,0.001181347,1.082555729,0.00796358,-4.445651889,-665.6661111,307,296.140625,130.85,13.36888889
3092,-7.4840298,-42.5,18,South America,16.5468889,843.8747917,26.46338078,0.002592687,2.263500026,0.01543961,-4.43940077,-576.6859722,281,257.171875,125.23,11.71902778
3093,-7.4840298,-41.5,38,South America,16.10302082,740.4128472,26.41806104,0.000564687,0.8495,0.004223432,-4.431216754,-480.1885417,369,304.6649306,118.36,16.31833333
3094,-7.4840298,-40.5,20,South America,15.13434717,686.4825694,24.41841059,0.002877116,3.303609939,0.016833909,-4.167884862,-406.68625,573,583.4548611,111.51,16.75923611
3095,-7.4840298,-39.5,87,South America,14.68136805,873.47125,23.51848349,0.002823237,4.044667176,0.016572039,-3.474051794,-394.9993056,635,602.6388889,104.34,17.72888889
3096,-7.4840298,-38.5,86,South America,14.45134024,891.6202778,24.1819048,0.007792194,9.337677349,0.033056333,-2.699947057,-305.2273611,776,487.265625,96.31,16.51680556
3097,-7.4840298,-37.5,64,South America,13.36049304,775.0192361,23.41951129,0.012718358,14.45846691,0.046184524,-2.10218058,-197.888125,614,546.8333333,89.12,17.08298611
3098,-7.4840298,-36.5,88,South America,12.83520833,499.2047222,22.92418721,0.008637833,11.01239639,0.035129349,-1.742617488,-104.8740278,369,521.0225694,81.08,17.29263889
3099,-7.4840298,-35.5,116,South America,12.78679166,1000.668403,23.92559203,0.003949118,6.211337814,0.021855456,-1.640557002,-105.2018056,689,247.2673611,72.58,23.08465278
3100,-7.4840298,-34.5,154,South America,11.86146614,1798.616229,25.16048281,0.001812743,2.317944264,0.011443691,-1.617511624,-141.5477778,102,40.76106195,63.58,31.32330247
3177,-6.4840298,-80.5,3,South America,17.72392204,35.8901417,22.36215145,0.115242898,40.41742258,0.249006854,-2.527221618,-0.378958333,316,16.0701107,92.78,10.90042207
3178,-6.4840298,-79.5,33,South America,15.69447043,346.1682951,19.81636516,0.001653111,0.849264008,0.010588338,-2.760897282,-6.087083333,3634,953.4603175,102.83,18.84895611
3179,-6.4840298,-78.5,29,South America,14.10725694,915.475,15.15371065,0.000161188,0.270500008,0.001407641,-2.896886272,-19.03006944,3339,2486.211806,111.77,17.98048611
3180,-6.4840298,-77.5,51,South America,13.41109027,1128.373125,16.81169473,0.000461854,0.580055716,0.003547162,-2.915912907,14.42472222,3172,2213.217014,118.84,11.28548611
3181,-6.4840298,-76.5,38,South America,13.02757633,1544.368819,24.58138916,0.002954817,1.336580589,0.075672535,-2.860103027,56.65597222,1753,708.5104167,124.27,16.74340278
3182,-6.4840298,-75.5,5,South America,12.41881238,2059.378264,26.60149764,0.017322995,7.529019455,-5.197535136,-2.77990103,16.57513889,1078,267.171875,127.18,7.897777778
3183,-6.4840298,-74.5,3,South America,12.25000001,2180.706528,26.58436804,0.006187938,3.668129911,0.176144086,-2.676842597,-44.52458333,320,157.3871528,130.92,3.197638889
3184,-6.4840298,-73.5,2,South America,12.09451388,2391.639375,25.85689351,2.37E-06,0.008999998,3.08E-05,-2.654209763,0.090138889,304,193.2309028,132.49,1.8025
3191,-6.4840298,-66.5,3,South America,12.36451353,2608.818681,25.9966866,9.41E-05,0.343999989,0.000872105,-1.444354409,146.55625,70,113.1805556,130.31,1.297638889
3193,-6.4840298,-64.5,3,South America,12.57700678,2600.662847,26.32603325,0.02605927,14.99652247,-15.97344827,-2.067505516,151.7914583,43,71.48784722,164.95,2.836875
3195,-6.4840298,-62.5,2,South America,12.7671734,2152.886875,26.47012643,0.034072892,12.80559693,-4.613982929,-2.268416985,39.32263889,44,60.8125,173.46,4.468541667
3196,-6.4840298,-61.5,1,South America,12.60657622,2416.596667,26.71925748,0.028315168,11.62104089,-18.49288621,-2.123921578,-82.98805556,81,68.13194444,168.62,3.918680556
3197,-6.4840298,-60.5,1,South America,12.83859055,2431.714167,26.78810474,0.007683056,3.904938368,-2.100624087,-1.981444708,-155.0647222,117,74.96875,167.66,2.240902778
3200,-6.4840298,-57.5,6,South America,13.90943751,2251.614653,26.51273985,0.020945205,2.501214292,-1.993146276,-1.695481496,185.6866667,266,168.3680556,137.24,2.176597222
3201,-6.4840298,-56.5,2,South America,14.13776383,2249.575694,26.01534779,2.38E-05,0.078000003,0.000252888,-1.7881201,182.3002083,247,247.0920139,148.29,1.663541667
3202,-6.4840298,-55.5,5,South America,14.35668055,2317.907708,25.81872656,0.008012895,2.196057898,-1.553396947,-1.867798047,160.9154167,217,259.3020833,137.32,4.372777778
3206,-6.4840298,-51.5,18,South America,16.81070135,1957.237361,24.77997712,0.003003847,0.841688889,0.361683294,-2.348379907,-262.6330556,394,275.7118056,138.59,8.217291667
3207,-6.4840298,-50.5,112,South America,15.67238883,1920.797222,24.71801357,0.000814754,1.01127709,0.005795038,-2.540916087,-534.8956944,501,349.8315972,140.22,7.665347222
3208,-6.4840298,-49.5,49,South America,16.0677986,1787.452569,25.75091608,0.006762174,1.293665847,0.14306008,-2.732722481,-494.1796528,484,214.2552083,144.28,13.47430556
3209,-6.4840298,-48.5,46,South America,16.36607625,1630.495972,25.79552023,0.022724276,4.237996983,-5.013049621,-2.954721924,-535.2463889,302,186.671875,143.68,14.14388889
3210,-6.4840298,-47.5,58,South America,17.33884022,1606.070556,25.12697394,0.016983028,6.991239433,-1.688116339,-3.206791961,-505.0966667,318,244.4253472,142.31,16.19145833
3211,-6.4840298,-46.5,8,South America,17.41473612,1302.611458,24.7694725,1.99E-05,0.055,0.000215782,-3.456471341,-371.4284722,433,334.8229167,139.4,14.27909722
3212,-6.4840298,-45.5,6,South America,17.07208335,1221.23,24.93396382,1.14E-05,0.028500001,0.000129494,-3.661778358,-371.7224306,367,387.453125,135.45,13.25215278
3213,-6.4840298,-44.5,30,South America,16.31960416,1314.072222,25.54564381,0.010762584,6.117167026,0.038295841,-3.779564522,-449.1313194,326,316.0486111,132.03,13.544375
3214,-6.4840298,-43.5,9,South America,15.90849311,1196.866875,26.103581,0.019214903,12.24963729,0.067724292,-3.845015642,-491.9689583,369,246.7708333,126.73,17.43805556
3215,-6.4840298,-42.5,17,South America,15.76056941,1209.331111,26.26808824,0.000169986,0.27894428,0.001475444,-3.901775738,-455.6693056,319,222.8802083,120.08,19.53701389
3216,-6.4840298,-41.5,9,South America,14.90684026,891.2126389,25.24093372,0.001890423,1.494444262,0.011854758,-3.949223384,-340.5548611,578,414.2482639,113.37,13.91680556
3217,-6.4840298,-40.5,57,South America,13.69620828,655.9498611,24.64455815,0.002878015,4.145667166,0.01683827,-3.749353033,-245.655,507,535.5381944,106.82,13.82215278
3218,-6.4840298,-39.5,108,South America,13.80798608,902.0502083,25.74445484,0.017539276,15.26785324,0.063494746,-3.194776057,-218.2852778,515,354.2916667,99.76,17.23041667
3219,-6.4840298,-38.5,123,South America,13.73159724,883.7746528,26.05720312,0.011502455,14.74794177,0.046779196,-2.600226561,-157.0108333,595,312.8072917,92.84,17.52180556
3220,-6.4840298,-37.5,106,South America,12.87274309,804.9044444,26.35963135,0.011610529,19.54317421,0.051734695,-2.1120535,-99.64659722,558,235.2447917,84.87,17.99784722
3221,-6.4840298,-36.5,61,South America,12.46804859,582.0295833,24.46298378,0.006106917,9.656345327,0.031135098,-1.85039672,-51.48694444,614,427.3489583,77.98,18.355
3222,-6.4840298,-35.5,196,South America,12.84824963,941.1231298,24.68267472,0.004357896,5.990500027,0.023688501,-1.77554833,-24.05159722,608,194.8262411,69.71,21.15153681
3223,-6.4840298,-34.5,58,South America,11.76530968,1636.083186,25.80900437,6.74E-05,0.18655573,0.000647213,-1.688234457,11.60486111,74,29.86666667,61.67,21.98641766
3297,-5.4840298,-81.5,1,South America,17.13424921,25.37880275,22.16621687,3.61E-05,0.100999994,0.000369505,-2.304525148,3.444513889,370,100.1355932,83.98,17.36501517
3298,-5.4840298,-80.5,7,South America,17.95731205,79.51155309,23.1329138,0.023176751,15.72973348,0.087251327,-2.776665515,3.096597222,980,96.52972973,92.44,13.73252728
3299,-5.4840298,-79.5,28,South America,13.87098609,696.1967361,18.38941725,1.91E-05,0.061999994,0.000207784,-3.222239008,-21.11645833,3432,1611.746528,105.56,16.56111111
3300,-5.4840298,-78.5,65,South America,12.76415972,1199.906875,20.86318432,0.010968561,3.633286505,-4.484858696,-3.42141233,-80.53951389,2892,1294.048611,114.55,16.09604167
3301,-5.4840298,-77.5,25,South America,12.25525003,1547.280278,21.73622539,0.000379125,0.202500005,0.002986612,-3.433779788,-63.97319444,3309,1217.519097,121.15,8.928055556
3302,-5.4840298,-76.5,21,South America,11.83912487,2067.855972,26.03111168,0.006976288,2.872373536,-1.549927878,-3.1841985,93.57875,1850,350.7256944,125.6,6.047916667
3303,-5.4840298,-75.5,8,South America,11.85159061,2245.925278,26.91907435,0.013680117,5.394925736,-4.334354847,-2.864438073,158.6543056,128,149.375,129.6,4.903055556
3304,-5.4840298,-74.5,19,South America,11.93884709,2324.421736,26.76041413,0.035619079,17.29860956,-9.278079708,-2.600912693,116.1022222,31,116.0416667,134.25,4.588958333
3305,-5.4840298,-73.5,14,South America,11.85804861,2514.343681,26.19467767,0.003927279,1.684815719,0.197421016,-2.481420375,203.2682639,91,144.3715278,132.71,4.142569444
3306,-5.4840298,-72.5,5,South America,11.60736777,2638.121042,25.86688978,3.43E-05,0.145500003,0.000352733,-2.502386982,318.4267361,86,149.2430556,130.05,2.830277778
3313,-5.4840298,-65.5,1,South America,11.55958992,2663.959097,26.30046084,0.000162,0.587000004,0.001413922,-1.768161409,346.2157639,56,92.875,158.44,2.521597222
3315,-5.4840298,-63.5,28,South America,11.58756915,2407.718542,26.54457757,0.030588545,18.53301879,-7.246642243,-1.839411919,242.720625,50,56.4375,168.64,2.837986111
3316,-5.4840298,-62.5,9,South America,11.45804867,2273.084792,26.67716692,0.028002569,8.930333837,-3.249976002,-1.716226798,190.2992361,55,61.63715278,168.28,2.942708333
3317,-5.4840298,-61.5,11,South America,11.23504845,2388.169306,26.99469845,0.026544675,10.03837174,-9.692623401,-1.443194997,150.0927083,50,57.24479167,168.42,4.788263889
3318,-5.4840298,-60.5,5,South America,11.38240979,2468.144236,27.06634084,0.041781567,14.15051268,-16.66581404,-1.090096098,323.1307639,48,51.07986111,164.8,3.405069444
3319,-5.4840298,-59.5,1,South America,11.81645144,2264.527292,26.9808009,0.030035685,12.73553632,-11.38747991,-0.771629335,549.2853472,99,67.30729167,156.68,3.064930556
3321,-5.4840298,-57.5,2,South America,12.34919438,2293.976389,26.65206364,0.019873237,1.911217093,-1.140331366,-0.633305268,441.0883333,199,147.6684028,148.04,4.513194444
3322,-5.4840298,-56.5,4,South America,12.71411801,2371.195208,26.45867705,0.029791024,3.225075999,-3.619684266,-0.720620941,435.78125,254,146.7760417,146.25,5.516527778
3323,-5.4840298,-55.5,3,South America,13.13780553,2473.506181,25.78394789,0.010201324,2.103037958,-1.490459014,-0.843559023,434.2716667,281,229.8177083,138.85,3.342152778
3324,-5.4840298,-54.5,2,South America,13.46590284,1986.662292,25.43388743,0.026153658,3.698117799,-4.417106052,-0.97651679,390.1817361,146,234.1684028,134.01,1.778888889
3326,-5.4840298,-52.5,11,South America,14.38656243,1829.060694,24.82259866,0.033939048,4.166505096,-5.073380559,-1.317593784,480.52375,312,228.9305556,129.4,1.479444444
3328,-5.4840298,-50.5,20,South America,14.17602772,1846.094236,25.32760706,0.000532496,0.637722893,0.004013922,-1.842328944,180.6063889,447,230.6475694,139.39,9.540625
3329,-5.4840298,-49.5,34,South America,14.29665275,1794.313403,26.25554425,0.037124572,4.379858789,-1.157058704,-2.139283257,36.68694444,444,150.6006944,140.09,16.67554305
3330,-5.4840298,-48.5,15,South America,15.0305903,1635.769236,26.24370281,0.040063922,7.886472149,-11.80819925,-2.419455147,-33.31770833,173,144.1736111,139.14,16.93717241
3331,-5.4840298,-47.5,19,South America,16.15445835,1467.140903,25.56744644,0.010619685,2.866417865,-2.433379359,-2.661870973,-43.09111111,291,216.0989583,137.39,18.41423611
3332,-5.4840298,-46.5,5,South America,16.24974306,1233.032083,25.18395802,3.61E-05,0.101999999,0.000368929,-2.839846935,-46.65444444,331,254.4618056,134.01,12.72763889
3333,-5.4840298,-45.5,20,South America,15.75424998,1151.870694,25.72823494,1.89E-05,0.049499998,0.000205316,-2.959616074,-97.30243056,222,212.8350694,130.91,16.38166667
3334,-5.4840298,-44.5,13,South America,15.87209025,1241.130625,26.31890334,0.00507675,5.558499958,0.026820897,-3.058953968,-179.4467361,315,183.0434028,126.46,17.289375
3335,-5.4840298,-43.5,12,South America,15.77784022,1372.289792,26.53490306,4.66E-05,0.123000003,0.000465009,-3.140474569,-250.4495139,253,169.8003472,121.2,17.63020833
3336,-5.4840298,-42.5,23,South America,15.78386114,1400.098264,26.70423899,0.000794463,0.827597439,0.165484666,-3.170761287,-278.2945833,296,162.6527778,115.84,20.33590278
3337,-5.4840298,-41.5,24,South America,15.03860414,972.0215278,25.58188541,0.000103389,0.22255572,0.000948805,-3.116207744,-187.6676389,599,322.2638889,109.08,10.95298611
3338,-5.4840298,-40.5,44,South America,13.09672908,711.2008333,24.85621527,0.008658245,11.11922299,0.04112011,-2.956440092,-117.1994444,569,443.9131944,102.23,14.89298611
